SHOP_ID,SHOP_PAY,SHOP_SCO,SHOP_COM,SHOP_LEV,SJ00,SJ01,SJ02,SJ03,SJ04,SJ05,SJ06,SJ07,SJ08,SJ09,SJ10,SJ11,SJ12,SJ13,SJ14,SC00,SE00,SF00,SG00,SG01,SG02,SG03,SI00,SI01,SI02,SI03,SI04,SI05,SI06,SI07,SI08,SI09,DOU11
1711,3,3.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357448963335,8,0.0927544550751,0.517142857143,22.7028571429,22.1857142857,12.8604241672,1.05786460055,0.892876543586,1.02069303396,1.04815942073,1.01904388127,1.05786460055,1.07892411289,0.989928341802,0.834645464656,1.1847826087,0.974481344223
1712,7,2.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.00974704809,19,0.0989491860788,7.34897360704,22.3196480938,14.9706744868,15.7408459293,0.853083416602,1.20863229709,0.777728608563,0.798748300687,0.861807377057,0.798748300687,1.20427031686,1.28220121952,1.21478016293,0.705825434795,1.16405344009
1713,10,3.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138938290687,18,0.110436785265,7.34513274336,21.2079646018,13.8628318584,15.2097830725,1.09030837004,0.753303964758,1.05066079295,1.09030837004,1.05066079295,1.14977973568,1.11013215859,0.872246696035,0.832599118943,1.44736842105,1.01986134052
1714,3,0.0,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575695214845,12,0.334240068479,7.4375,20.2053571429,12.7678571429,14.215469618,1.17488789238,0.609865470852,1.22869955157,1.06726457399,1.17488789238,1.31838565022,1.04484304933,0.780269058296,0.600896860987,1.92647058824,0.935059547424
1715,20,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329444202079,19,0.18159025788,11.6741573034,20.9101123596,9.23595505618,16.8388252149,0.773006134969,1.41980718668,0.583698510079,0.599474145486,0.780893952673,0.930762489045,0.970201577564,1.39614373357,1.54601226994,0.544444444444,1.15661203861
1716,7,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471669443342,12,0.319121023816,10.7432762836,18.3447432763,7.60146699267,14.3157004358,1.37496732592,0.216530287546,1.34248778279,1.49405898407,1.39978690713,1.47240595531,1.26670218214,0.292315888187,0.140744686905,6.35,0.94841837883
1717,19,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.194358012417,20,0.128295274576,8.28700906344,21.5468277946,13.2598187311,16.3628052244,0.891763963395,1.20416535185,0.886083938151,0.829283685705,0.857683811928,0.908804039129,0.920164089618,1.25244556642,1.2496055538,0.740566037736,1.22501897812
1718,10,3.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375050405252,18,0.232650968878,9.09937888199,18.7701863354,9.67080745342,15.149415047,0.996135158182,0.987866489282,1.02601921293,0.94953523921,0.936367048691,0.9861738066,1.13559408033,1.02601921293,0.956289751854,1.00837022917,1.06325626373
1719,3,3.0,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563056658561,11,0.255159997736,10.1041666667,20.1428571429,10.0386904762,14.4796133868,1.13607397552,0.716342211162,1.25687256743,1.1796840009,1.06332046969,1.18528042442,0.962584846249,0.637992281816,0.861849222804,1.5859375,0.935059547424
1720,10,2.0,13.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34251156575,6,0.110701596524,1.54008438819,22.135021097,20.5949367089,10.83394587,1.03432739036,0.942493101547,1.01751742804,1.01282840763,1.0690966525,1.00813938723,1.03627350966,0.93683102149,0.942493101547,1.09743762438,1.06505680084
1721,2,3.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148251845027,12,0.368383153294,11.0027624309,17.9723756906,6.96961325967,13.6177741818,1.10769230769,0.738461538462,1.2,1.16307692308,1.15384615385,1.05230769231,1.03384615385,0.775384615385,0.775384615385,1.5,0.898588120937
1722,17,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0566888276743,18,0.147623254836,8.14285714286,20.9243697479,12.781512605,15.6398482535,0.935194186033,1.2529204159,0.917209682455,0.971163193188,0.905220013403,0.827287164567,0.971163193188,1.07482875683,1.14501339444,0.746411483254,1.09867107868
1723,8,3.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.704232477522,12,0.106183198218,2.90615835777,22.0674486804,19.1612903226,14.4640382082,0.916002048181,1.17845746709,0.815007967895,0.792980725519,0.726898998392,0.925144179772,1.40974351203,1.18947108828,1.04629401284,0.777289018705,1.15841162205
1724,1,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334336543174,18,0.21944815325,7.07291666667,21.2291666667,14.15625,15.2314943711,0.977677678538,0.921489306208,0.950538273298,1.16076727907,0.94396465514,0.977677678538,1.06757907427,0.921489306208,1.07881674873,1.06097560976,0.898281693459
1725,2,4.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417417754974,17,0.132950387443,9.78431372549,21.8823529412,12.0980392157,16.4372097812,0.980497646268,0.980497646268,0.932078009415,0.968392737054,0.835238735709,0.932078009415,1.29522528581,1.05917955615,1.01681237391,1.0,0.90225481987
1726,19,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.275976085365,19,0.137897779855,7.41592920354,21.3067846608,13.8908554572,16.212265242,0.79673103962,1.32100483253,0.780218479214,0.743018322469,0.773169602589,0.804130653351,0.829756160433,1.47616082345,1.47581008634,0.603125,1.22501897812
1727,12,3.0,5.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0592252751874,12,0.147899392189,1.74631268437,22.5752212389,20.8289085546,13.8477651492,1.04701397166,0.87251164305,0.987427810671,1.00870858245,1.06403858909,1.07078443414,1.10234397829,0.927841649682,0.91932934097,1.2,1.02563488483
1728,4,,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387378816186,12,0.10041426359,1.71965317919,22.3757225434,20.6560693642,12.9211825379,1.20539973261,0.528684093249,1.20539973261,1.18425236888,1.20101125813,1.09966291396,1.31113655126,0.873227120314,0.391226229004,2.28,0.974481344223
1729,8,4.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143812798887,19,0.148478201942,10.0795454545,20.84375,10.7642045455,16.0458624353,0.867109634551,1.23787375415,0.81926910299,0.813289036545,0.771428571429,0.873089700997,1.15415282392,1.29169435216,1.17209302326,0.700483091787,1.04708182812
1730,19,2.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.972284992442,19,0.187372216984,11.4524590164,21.3278688525,9.87540983607,16.8029176785,0.743545611015,1.39414802065,0.619621342513,0.697074010327,0.805507745267,0.697074010327,0.991394148021,1.51807228916,1.53356282272,0.533333333333,1.15661203861
1731,4,3.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0230306401187,12,0.240112903895,10.525,20.04375,9.51875,14.7339462683,0.96699923254,1.02225633154,0.891020721412,0.95318495779,0.95318495779,0.96699923254,1.0913277053,1.13277052955,1.02225633154,0.945945945946,0.902980566025
1732,12,3.0,4.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115129902438,18,0.133909832237,8.19849246231,21.0577889447,12.8592964824,16.0522779057,0.965507769515,1.12860029815,0.848081148898,0.835033746607,0.969323890051,0.926365562642,1.04379218326,1.1938373096,1.08945809128,0.85549132948,1.13048887253
1733,3,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0731248340673,12,0.176737745434,7.98564593301,18.6315789474,10.6459330144,12.4505346395,1.40900195695,0.140900195695,1.40900195695,1.35616438356,1.46183953033,1.40900195695,1.44422700587,0.264187866928,0.105675146771,10.0,0.935059547424
1734,3,4.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334505687574,13,0.0896022764195,2.91714285714,22.4457142857,19.5285714286,14.5187561746,1.01209535001,0.964703892903,0.871731761319,0.986866564801,1.0490331365,1.016416794,1.16110182668,1.11677648288,0.821274190909,1.04912539221,0.936646223068
1735,14,4.0,7.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333888586836,18,0.107002519645,7.11691022965,20.9561586639,13.8392484342,14.4646829923,0.864521904013,1.24438758911,0.746632553466,0.785929003648,0.890719537468,0.838324270558,1.02825711311,1.32298048947,1.27824753915,0.694736842105,1.30439710617
1736,13,4.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.189596665287,8,0.0927585153716,3.41777777778,22.3088888889,18.8911111111,13.6542250223,0.924805050439,1.17634918912,0.843050252203,0.862656072022,0.980290990934,0.952548020686,0.96641950581,1.17634918912,1.11753172966,0.786165416691,1.30439710617
1737,12,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1447865126,12,0.370549062527,10.8064516129,18.9596774194,8.15322580645,13.2375469657,1.43396226415,0.169811320755,1.52830188679,1.47169811321,1.24528301887,1.41509433962,1.32075471698,0.264150943396,0.150943396226,8.44444444444,0.938206195831
1738,2,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341717236098,22,0.128130151077,1.08633093525,23.0,21.9136690647,16.9837962221,0.962348975361,1.05771689184,0.932741247088,0.9320046383,0.979688596538,0.936339543594,1.04904708125,1.0837263236,1.06638670243,0.909836065574,0.847905099392
1739,10,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.124661250832,12,0.190216617378,7.88697788698,20.230958231,12.343980344,14.0823327445,1.05451586656,0.908055329536,0.981285598047,1.09845402766,0.981285598047,0.922701383238,1.23026851098,0.951993490643,0.871440195281,1.16129032258,1.02563488483
1740,2,,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490894071651,9,0.155470326918,3.48967551622,21.401179941,17.9115044248,12.3752556185,1.29582973639,0.336579152308,1.27900077877,1.14436911785,1.29582973639,1.39680348208,1.36806772141,0.572184558924,0.311335715885,3.85,0.938009977341
1741,19,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.128136457017,19,0.116053238521,9.24418604651,20.0872093023,10.8430232558,15.6034226716,0.836451418226,1.32528666264,0.820156910078,0.684369342185,0.814725407363,0.858177429089,0.977670488835,1.39046469523,1.29269764635,0.631147540984,1.1855969429
1742,8,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049516999564,12,0.348440352231,7.84761904762,21.4,13.5523809524,13.831848209,1.15296367113,0.619502868069,1.24760994264,1.25621414914,1.11854684512,1.11854684512,1.11854684512,0.714149139579,0.653919694073,1.86111111111,0.94841837883
1743,17,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0730294226995,18,0.165595152488,8.3234421365,21.0118694362,12.6884272997,16.503088703,0.943922060613,1.11348889785,0.943922060613,0.890225895488,0.847834186179,0.860791812681,1.02870547923,1.20109843042,1.17001117693,0.847715736041,1.05505621433
1744,14,4.0,9.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.172135607034,12,0.111582144306,3.04555808656,22.5535307517,19.5079726651,14.5459486718,0.91168757979,1.1656279559,0.824265483098,0.884982054621,0.88741722835,0.915850536776,1.05150033404,1.16979091288,1.18887791455,0.782142857143,1.24314558506
1745,13,3.0,20.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.188290929141,12,0.0921604641306,6.13849287169,22.3767820774,16.2382892057,14.6519739814,0.921220715946,1.13959902559,0.880166506726,0.860486328038,0.921220715946,0.91373980526,1.02809086861,1.16613496465,1.16934106923,0.808372677808,1.24314558506
1746,6,2.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250977628573,12,0.143400279669,9.15282392027,21.2059800664,12.0531561462,15.5396576936,1.03474778434,0.940679803946,0.940679803946,0.993216418248,1.08338022471,1.01593418826,1.09118857258,0.903052611788,0.997120592183,1.1,0.987533926964
1747,19,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.460509639236,18,0.186648270087,11.102739726,19.9863013699,8.88356164384,16.094087319,0.637469829154,1.4702267778,0.602701660464,0.547910600422,0.566174287103,0.781548469848,1.13234857421,1.91768710148,1.34393269953,0.433586055417,1.10791027546
1748,13,3.0,7.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.376520785773,12,0.0781420370471,6.3984962406,22.0576441103,15.6591478697,14.6118723652,0.859304465204,1.27379250136,0.819725533385,0.859304465204,0.813811875869,0.855108658423,0.966312765685,1.26873776921,1.28390196566,0.674603174603,1.30439710617
1749,11,3.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627564477781,19,0.142579837136,7.37086092715,21.6556291391,14.2847682119,16.0095096747,0.975478949517,0.99563815105,1.00334977665,1.00334977665,1.00334977665,0.966188673807,0.929027570969,1.00878423956,1.11483308516,0.979752481852,1.0313911438
1750,12,3.0,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.150692202399,11,0.085357878588,0.550321199143,22.8265524625,22.2762312634,14.0248044911,0.920561383097,1.16774916189,0.852371651015,0.867650253043,0.886466517056,0.907775808331,1.05091015801,1.22741517746,1.11909989009,0.788321167883,1.24928927422
1751,18,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0825734594678,19,0.143698795336,7.55523255814,20.863372093,13.3081395349,15.8973256256,0.920558576361,1.13939417207,1.0014406176,0.843049499512,0.863487063137,0.889034017667,0.997825627737,1.13939417207,1.20581625385,0.807936883414,1.0708129406
1752,19,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,0.174866490949,8.07746478873,21.1866197183,13.1091549296,16.5417553304,0.873252280449,1.25353956387,0.799307530894,0.783761395554,0.889097583924,0.866209923348,0.972875158559,1.2869907601,1.27496580331,0.696629213483,1.07597982883
1753,2,3.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287016628408,8,0.133077561525,1.39759036145,22.8644578313,21.4668674699,12.8784044419,1.19096713518,0.648783527014,1.20026584577,1.1322988034,1.2425511559,1.15919801352,1.22030130108,0.706953397979,0.498680820151,1.83569262411,0.898588120937
1754,12,3.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0744407248653,18,0.136797553073,8.23529411765,22.5196078431,14.2843137255,17.261482384,0.979450311993,0.964146400869,0.96862250793,0.826411200745,1.08657768987,1.01005813424,0.948842489744,1.24409290818,0.971798356431,1.01587301587,1.06312477589
1755,4,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116398751106,12,0.112467579878,9.18552036199,20.7104072398,11.5248868778,15.1561669337,0.972568578554,0.942643391521,1.0174563591,0.972568578554,0.86783042394,0.957605985037,1.12219451372,1.16708229426,0.980049875312,1.03174603175,0.971226334572
1756,16,3.0,5.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118580587894,8,0.150439658497,6.8453038674,21.0248618785,14.179558011,13.7742753472,0.918805629248,1.15849405427,0.858883522992,0.853890014138,0.82392896101,0.973734226648,0.970437761792,1.28832528449,1.15350054541,0.793103448276,1.14265716076
1757,20,4.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020883030832,20,0.116177108418,10.0674157303,21.1011235955,11.0337078652,16.1124474384,0.791645987556,1.36570562233,0.768362282039,0.798298474846,0.931348220654,0.725121114652,0.904738271492,1.40700106192,1.30777896452,0.579660780927,1.10496461391
1758,12,3.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.178224267022,12,0.128930790174,7.01048218029,20.9412997904,13.9308176101,14.5404557108,0.846000260048,1.28822766871,0.778704784817,0.807545702773,0.82677298141,0.855613899366,0.942136653235,1.40359134053,1.25140670911,0.65671641791,1.30439710617
1759,5,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0183755597062,21,0.112442069577,7.25139664804,21.8324022346,14.5810055866,16.0788506833,1.0603093459,0.794642814799,1.23524253764,1.01389849911,1.14525005375,1.14063581149,0.871095893598,0.87749516842,0.8614298753,1.33432194459,0.8881534338
1760,9,3.0,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172200380707,18,0.0907862534354,6.28940568475,22.7777777778,16.488372093,15.5930382031,0.998166819432,0.965169569203,0.985792850596,0.998166819432,0.981668194317,0.981668194317,1.1012832264,1.05591200733,0.932172318973,1.03418803419,1.00487041473
1761,20,2.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.63069082044,19,0.191472253544,11.1442622951,21.1573770492,10.0131147541,16.3885357751,0.74127126231,1.51477170994,0.676812891674,0.644583706356,0.74127126231,0.725156669651,0.894359892569,1.54700089526,1.51477170994,0.489361702128,1.15661203861
1762,4,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0319660021128,12,0.129116486483,5.94117647059,19.862745098,13.9215686275,12.6306262187,1.11727593678,0.703430294781,0.96682904294,1.12232427387,1.08011888608,1.26294273506,1.31645725773,0.777744396166,0.652877176598,1.58832501965,0.934753060341
1763,12,3.0,10.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.117191182618,12,0.132464491386,0.852390852391,22.6632016632,21.8108108108,13.4810990297,1.01162908615,0.952617389456,0.897820813956,0.961047631841,1.02427444972,1.02848957092,1.11700711596,1.1345838552,0.872530086803,1.06194690265,1.20122265816
1764,4,3.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408870178896,8,0.174191044574,2.20231213873,22.2774566474,20.0751445087,12.4871010064,1.23356643357,0.421678321678,1.28391608392,1.13286713287,1.25874125874,1.4034965035,1.33426573427,0.490909090909,0.440559440559,2.92537313433,0.935059547424
1765,8,3.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133481652672,18,0.12527736159,10.1206896552,20.2471264368,10.1264367816,15.620164077,0.903765690377,1.21757322176,0.853556485356,0.903765690377,0.928870292887,0.81589958159,1.06694560669,1.2050209205,1.10460251046,0.742268041237,1.09025800228
1766,5,4.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0552416591055,19,0.0869079834822,0.76,22.9142857143,22.1542857143,15.3067280305,1.00741954739,0.921258665046,1.00741954739,1.00741954739,0.921258665046,1.04443533946,1.10020818991,1.06044162883,0.930138869543,1.09352517986,0.987840294838
1767,19,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2456989383,19,0.128855498545,8.52083333333,20.9340277778,12.4131944444,15.9086257538,0.877638873881,1.2249197324,0.932874886922,0.822402860839,0.885861981906,0.805033743114,0.957424226052,1.25410206885,1.23974162604,0.716486844541,1.17192852497
1768,2,2.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232542566388,8,0.150791840807,6.31395348837,21.3139534884,15.0,12.7040383134,1.20242053904,0.543734373872,1.27946341614,1.1070357292,1.1895011447,1.23344512164,1.29238281049,0.629735900133,0.522280964793,2.21141166867,0.898588120937
1769,1,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464386642008,17,0.147981693519,10.0332326284,21.6102719033,11.5770392749,16.2630116466,0.963972736125,1.01655306719,0.920155793574,0.928919182084,0.911392405063,0.928919182084,1.09542356378,1.1129503408,1.12171372931,0.948275862069,0.904037952423
1770,19,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22008472528,19,0.11819498038,8.79598662207,21.5852842809,12.7892976589,16.1176790942,0.929282281862,1.16160285233,0.946198900532,0.805497709969,0.893288954044,0.906933452003,0.975091971813,1.12560952451,1.25649435294,0.8,1.0745100975
1771,3,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212361115519,12,0.295260529729,6.73195876289,19.1340206186,12.4020618557,13.0077155144,1.15517192237,0.753607213938,1.16567815358,1.0283211737,1.12112994389,1.14032251914,1.14340404873,0.772168967976,0.72019605667,1.53285677341,0.935059547424
1772,16,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0730094768306,18,0.169150028881,11.125,19.453125,8.328125,15.3302874519,0.636670044398,1.65869301041,0.619915569546,0.485879770725,0.628292806972,0.645047281824,0.871232692334,1.886301923,1.5679669008,0.383838383838,1.08561909199
1773,19,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.494360887208,20,0.144528259004,10.730994152,21.3187134503,10.5877192982,17.303620487,0.824274738401,1.29528887463,0.775210765877,0.702448526652,0.775210765877,0.830014855214,1.10884577904,1.33454005265,1.35416564166,0.636363636364,1.18184268475
1774,4,4.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101650607114,12,0.201534501492,7.56748466258,18.8404907975,11.273006135,11.9572746034,1.27241421497,0.440795077233,1.28720972909,1.17624337314,1.23542542965,1.30940300028,1.36118729973,0.636207107483,0.281114768423,2.88663435842,0.935059547424
1775,12,3.0,18.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.207769202256,12,0.100576207445,0.783673469388,22.8591836735,22.0755102041,14.5310017161,0.93630105965,1.04992982903,0.906757579613,0.907143746989,0.88175925035,0.952595254739,1.10447163833,1.16034281901,1.1006988223,0.891774891775,1.16900587082
1776,11,3.0,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.225328555414,12,0.101260785626,6.49287169043,21.7413441955,15.2484725051,14.1946304755,0.840554482793,1.174498866,0.772247332877,0.844728219553,0.844728219553,0.802416197861,1.0760228511,1.34754263595,1.29726119431,0.715670748715,1.30439710617
1777,10,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0493218031944,12,0.255266436573,8.11627906977,19.4941860465,11.3779069767,13.4690458359,1.1003649635,0.837591240876,1.16605839416,1.06751824818,1.01824817518,1.1496350365,1.03467153285,0.821167883212,0.804744525547,1.3137254902,0.969777226448
1778,17,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0362704909429,17,0.126977914063,7.20192307692,21.0480769231,13.8461538462,15.6037170705,1.00651464059,1.00651464059,0.967802539032,1.01355320451,0.972517848976,1.01355320451,0.974841102952,0.981879666872,1.06282315195,1.0,1.02725887299
1779,10,3.0,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0924177978927,9,0.165663327508,7.12108559499,21.0981210856,13.9770354906,12.4862894356,1.23499751926,0.505975726254,1.2246912465,1.21606666026,1.25343986731,1.17294372904,1.37993379887,0.531849484983,0.480101967525,2.44082365057,1.08857738972
1780,17,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.450976129488,20,0.153139340421,7.57660167131,21.7883008357,14.2116991643,16.3045932107,0.945273027416,1.11085217893,0.931881550105,0.851653337182,0.945273027416,0.925710149111,1.04913816899,1.17873758987,1.06148097098,0.850944027786,1.08956682682
1781,13,2.0,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151148748934,12,0.332730394195,10.5882352941,20.5798319328,9.99159663866,14.5992914184,1.1914893617,0.553191489362,1.37588652482,1.20567375887,1.17730496454,1.04964539007,1.20567375887,0.631205673759,0.609929078014,2.15384615385,1.00919926167
